timestamp,id_user,user,text,loc,food_tag,type_tag
2020-09-25 09:06:07,1309418894788943872,☘POY🌸,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 08:19:23,1309407135797714944,🌸清清🌸,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 08:04:03,1309403275645644800,MM_펭귄56,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 07:55:08,1309401033190252545,หญิงอ้วน,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 07:53:54,1309400721138147329,วรพล พาณยง,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,La Salle bangna bangkok thailand.,On the Table,jp
2020-09-25 07:23:02,1309392953517830146,หัวใจไม่ใช่ห้องนอนไม่เคยใส่กลอนและไม่เคยปิดเอาไว้,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 07:15:15,1309390994303983618,Midnight Crisis,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 07:06:03,1309388682059603969,𝐽𝑎𝑟𝑐𝘩𝑖𝑛𝑚𝑎𝑖,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,"Bangkok, Thailand",On the Table,jp
2020-09-25 07:06:02,1309388677605277698,yll.yologirlyolo,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 07:03:10,1309387957539758081,หมิวไงที่ไม่ใช่ ลลิตา ᗰᕮᗯᗰIᕮᗯᘔᑌKᗩ,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,THAILAND,On the Table,jp
2020-09-25 06:55:35,1309386048623882240,โทมินว่านที่ฝันถึงซูจีอ่ะ,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 06:32:05,1309380131673178115,สวัสดีค่ะ....ฟิ้วๆ,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,"กรุงเทพมหานคร, ประเทศไทย",On the Table,jp
2020-09-25 06:29:13,1309379409737068547,วัตถุหลงทาง ◡̈,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,"กรุงเทพมหานคร, ประเทศไทย",On the Table,jp
2020-09-25 06:28:56,1309379338328920065,Parae Peary,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,"Bangkok, Thailand",On the Table,jp
2020-09-25 06:25:38,1309378511841325056,MaterialGirl,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,Germany,On the Table,jp
2020-09-25 06:24:44,1309378284514242561,กิน24ชั่วโมง,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,ติดต่องานใน DM ค่ะ,On the Table,jp
2020-09-25 06:21:13,1309377400094900225,For My MB 🐊💕🐍,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 06:14:58,1309375827436400643,|REST|หม่าม๊าพิจ้านและน้อนซองอู☻,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,⚠️multi-fandom⚠️,On the Table,jp
2020-09-25 06:13:11,1309375375114338306,กูซู,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,,On the Table,jp
2020-09-25 06:06:20,1309373654086549504,ㅁㅈ #IN生,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,'스트레이키즈가 곧 장르다',On the Table,jp
2020-09-25 05:52:38,1309370205739466752,♈บินเดี่ยว,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,คนทุกที่,On the Table,jp
2020-09-25 05:40:29,1309367148016545792,Chabee💚,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,BKK,On the Table,jp
2020-09-25 05:38:59,1309366771279736832,🌞🌜The Moon 🌛🌞,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,"Amphoe Mueang Pathum Thani, Pathum Thani Province",On the Table,jp
2020-09-25 05:37:34,1309366415565099008,wish.us.lux,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,"Bangkok, Thailand",On the Table,jp
2020-09-25 05:37:15,1309366334447255552,Meowmameow,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,Thailand,On the Table,jp
2020-09-25 05:36:48,1309366218562834434,deleteall,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,Siam,On the Table,jp
2020-09-25 05:36:23,1309366114451947526,Khun,RT @Herepaolicious: #เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด และ…,United States,On the Table,jp
2020-09-25 05:35:33,1309365906666004482,#อร่อยไปกับเฮีย🇹🇭,#เฮียบอกโปร FLASH DEAL!! คุ้มๆจาก On the Table บน LINEMAN จ่ายแค่ 155฿ แต่ได้ไปเลยทั้งสปาเก็ตตี้ครีมไข่กุ้ง+กุ้งทอด… https://t.co/ZB6hwlpCFT,"Bangkok, Thailand",On the Table,jp
2020-09-24 21:04:33,1309237307019468801,🏂,RT @___________JAN: แจกโค้ดสีเอาไว้จดโน้ต ใน goodnotes อันนี้รวมสีในพาเลทของเราเอง ส่วนนึงเอามาจากเพจ the stationery on the table #StudyIde…,top wonwoo only ka,On the Table,jp
2020-09-24 15:54:31,1309159287248293889,ployks39 ft. ขายขนมจีนจ้า,"พร้อมส่งค่ะ 
อัลบั้มเปล่า On the table pieces of pie  ver. ฟตก.แบคโฮ 
150 บาท รวมส่งค่ะ 
#แผงลอยเลิฟ #ตลาดนัดนิวอีส… https://t.co/JjTWdDBuQC","Suphan Buri, Thailand",On the Table,jp
2020-09-24 10:29:10,1309077408692277251,🙄,ชอบ on the table สยามเซ็นมาก มีที่ชาร์จแบต เอาไว้เวลาหิวข้าว แล้วทำงานได้ด้วย ไม่ต้องไปต่อร้านกาแฟ,,On the Table,jp
2020-09-23 23:33:08,1308912312179470336,YOONGI's AMERICANO,เมื่อคืนกินเปียกปูนกะทิไปตอนสี่ทุ่มกว่า เช้ามาพุงก็ยังไม่ป่อง ดีใจ ลดแป้งแล้วพุงยุบไปเลย แต่อยากกินพิซซ่า on the ta… https://t.co/MqFlDXgIQY,,On the Table,jp
2020-10-02 14:02:30,1312030198909464582,The Pooh,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,,AKA,jp
2020-10-02 14:02:23,1312030170778267649,🚃M🚃,"RT @kissmemyfan_: ตั้ง AKA ให้ลู่หาน

🦌: มาที่นี่ ฉันต้องมี AKA สิ AKA LU
🐯: AKA ลู่เก่อ
🦌: ไม่เอาๆ

🐯: Lil Lu
🦌: Little Lu?
🐯: มาจากเสี่ยว…",,AKA,jp
2020-10-02 14:02:17,1312030146304462848,🙈🙉🙊,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,,AKA,jp
2020-10-02 14:02:08,1312030108941651968,น้องจุ๊ด 🥰,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,hunhan panwink ft.najaemin,AKA,jp
2020-10-02 14:02:07,1312030104525053952,🌵,RT @saimaiiiii27: เผื่อคนยังไม่รู้จริงๆแล้วคาร์ดี บี aka อิบือนั้นนางอยู่ค่าย warner music นะ ไม่ได้เป็น umg fam แต่อย่างใด แต่ก็นั่นแหละมั…,L-1485,AKA,jp
2020-10-02 14:02:04,1312030090960617473,♡ Bbyong,RT @nik_dfnj: คุณmcไม่รู้ว่าบินเคยให้สัมว่าการมีใครสักคน aka อือนูที่เข้าอกเข้าใจมาอยู่ข้างๆก็คือความสุขอันดับ1ของนายบินอะ ไหนจะเกาหลีหนาวม…,,AKA,jp
2020-10-02 14:01:50,1312030031468732423,น้อน,"RT @kissmemyfan_: ตั้ง AKA ให้ลู่หาน

🦌: มาที่นี่ ฉันต้องมี AKA สิ AKA LU
🐯: AKA ลู่เก่อ
🦌: ไม่เอาๆ

🐯: Lil Lu
🦌: Little Lu?
🐯: มาจากเสี่ยว…",galaxyที่มีพี่คริสอยู่,AKA,jp
2020-10-02 14:01:35,1312029968134598658,ชีวิตกำลัง MOVE ON เป็นวงกลม,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,"กรุงเทพมหานคร, ประเทศไทย",AKA,jp
2020-10-02 14:01:08,1312029856683548673,แซมมม🐢✌🏼ft.เหนื่อยย;—;,"RT @mmengb: นี่ชอบเวลาน้องขึ้นสเตจร้องเพลงนะ เพราะอยากเห็นน้องแสดงเพลงตัวเองด้วย + อยากรู้ว่าเสียงที่ร้องจะต่างกับในเพลงมั้ย

 สรุปไม่ต่างเ…",HUNHAN  CHANBAEK ,AKA,jp
2020-10-02 14:00:58,1312029812798545920,วดฟ.,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,wherever the wind takes me. ♡,AKA,jp
2020-10-02 14:00:21,1312029658909560833,เทิดทูนชานยอล♡´･ᴗ･`♡,"RT @kissmemyfan_: ตั้ง AKA ให้ลู่หาน

🦌: มาที่นี่ ฉันต้องมี AKA สิ AKA LU
🐯: AKA ลู่เก่อ
🦌: ไม่เอาๆ

🐯: Lil Lu
🦌: Little Lu?
🐯: มาจากเสี่ยว…",TripleC,AKA,jp
2020-10-02 14:00:18,1312029643847823361,"Thank you, Next B****h✨✨",RT @hewnhuhewkhaw: นักเรียนเลว aka เจ้ากรรมนายเวรของอีณัฏฐพล #ขับรถแห่ไปกูจะไปไล่อีณัฏฐพล https://t.co/YIAy18hChs,,AKA,jp
2020-10-02 14:00:10,1312029610926727168,𒊹︎เจ้าพ่อมีมโอเซ!!𒊹︎,RT @rispuddingen: ชีวิตของ EXO-L aka ด้อมเหม่อ 2020 https://t.co/7yUUJLKvew,우주 Universe ,AKA,jp
2020-10-02 14:00:03,1312029582355177476,phimonkan,RT @nik_dfnj: คุณmcไม่รู้ว่าบินเคยให้สัมว่าการมีใครสักคน aka อือนูที่เข้าอกเข้าใจมาอยู่ข้างๆก็คือความสุขอันดับ1ของนายบินอะ ไหนจะเกาหลีหนาวม…,,AKA,jp
2020-10-02 13:59:59,1312029567645704192,ขฟ. lll,RT @nik_dfnj: คุณmcไม่รู้ว่าบินเคยให้สัมว่าการมีใครสักคน aka อือนูที่เข้าอกเข้าใจมาอยู่ข้างๆก็คือความสุขอันดับ1ของนายบินอะ ไหนจะเกาหลีหนาวม…,; 아스트로 ◡̈,AKA,jp
2020-10-02 13:59:33,1312029458572795904,Talay🔥,"RT @kissmemyfan_: ตั้ง AKA ให้ลู่หาน

🦌: มาที่นี่ ฉันต้องมี AKA สิ AKA LU
🐯: AKA ลู่เก่อ
🦌: ไม่เอาๆ

🐯: Lil Lu
🦌: Little Lu?
🐯: มาจากเสี่ยว…",ที่ที่มีหมอนข้างกับผ้าห่ม,AKA,jp
2020-10-02 13:59:30,1312029444320698368,𝓔𝓶𝓶𝓪 𝓐𝓬𝓴𝓮𝓻𝓶𝓪𝓷 |||,RT @rispuddingen: ชีวิตของ EXO-L aka ด้อมเหม่อ 2020 https://t.co/7yUUJLKvew,ブック ブッサコン,AKA,jp
2020-10-02 13:59:22,1312029409025560576,จังไรอ่า,"RT @kissmemyfan_: ตั้ง AKA ให้ลู่หาน

🦌: มาที่นี่ ฉันต้องมี AKA สิ AKA LU
🐯: AKA ลู่เก่อ
🦌: ไม่เอาๆ

🐯: Lil Lu
🦌: Little Lu?
🐯: มาจากเสี่ยว…",,AKA,jp
2020-10-02 13:59:03,1312029332580294657,❥M ᴸᵛ𝕃𝕍⟭⟬ ⁷,RT @saimaiiiii27: เผื่อคนยังไม่รู้จริงๆแล้วคาร์ดี บี aka อิบือนั้นนางอยู่ค่าย warner music นะ ไม่ได้เป็น umg fam แต่อย่างใด แต่ก็นั่นแหละมั…,,AKA,jp
2020-10-02 13:58:58,1312029311310856192,˚sayhun,RT @rispuddingen: ชีวิตของ EXO-L aka ด้อมเหม่อ 2020 https://t.co/7yUUJLKvew,L-1485♡,AKA,jp
2020-10-02 13:58:09,1312029104376406016,Nurdii:)_FanFan𖨆,"RT @SecretOfGod100: 201002 #KrisWu #WuYiFan #LuHan 

รายการ #TheRapOfChina2020 Ep.8

ว่าด้วยเรื่อง AKA ลู่ , ลู่เก้อ https://t.co/F2tLoYIyHM",,AKA,jp
2020-10-02 13:57:36,1312028967197499392,หวานใจ_MG,RT @mymewbear: ไม่ว่าจะผ่านมานานแค่ไหน เราก็ยังอยากเห็นมิวยิ้มและหัวเราะได้แบบนี้ไปอีกนานๆนะคะ เพราะรอยยิ้มแบบนี้เหมาะสมกับมิวที่สุดเลยค่ะค…,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:57:26,1312028924944109568,หวานใจ_MG,RT @MonnoMew_2359: เนี่ยๆ เค้ายิ้มแป้นแล้นขนาดนี้ น่ารัก น่าเอ็นดูออกนะ จะทำให้รอยยิ้มเค้าแบบนี้หายไปเหรอ อย่าเลย มาทำให้เค้ายิ้มกว้างๆ ให้…,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:57:18,1312028889053454336,หวานใจ_MG,"RT @poorungtiwa: ดีใจที่ได้เจอกันนะคะ พี่มิวเป็นเมนคนแรก และจะเป็นคนเดียว 
รักนะ❤❤❤ของเรา

เราจะมีโอกาศไปนั้งอยู่ตรงนั้นไหมน้าาาาา☺☺☺

#Tru…",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:57:17,1312028884880162816,"jeabjeab☆คิดถึงอึนอู ""𝓢𝓮𝓮 𝔂𝓸𝓾""",RT @nik_dfnj: คุณmcไม่รู้ว่าบินเคยให้สัมว่าการมีใครสักคน aka อือนูที่เข้าอกเข้าใจมาอยู่ข้างๆก็คือความสุขอันดับ1ของนายบินอะ ไหนจะเกาหลีหนาวม…,,AKA,jp
2020-10-02 13:57:14,1312028873022873601,หวานใจ_MG,RT @yousmile52: น้อนนมิว 3 ขวบบบ 😚😚😚#TrueInsiderXMSS https://t.co/dHt08fXAfh,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:57:13,1312028871655477255,Nurdii:)_FanFan𖨆,"RT @kissmemyfan_: ตั้ง AKA ให้ลู่หาน

🦌: มาที่นี่ ฉันต้องมี AKA สิ AKA LU
🐯: AKA ลู่เก่อ
🦌: ไม่เอาๆ

🐯: Lil Lu
🦌: Little Lu?
🐯: มาจากเสี่ยว…",,AKA,jp
2020-10-02 13:57:10,1312028856241405954,หวานใจ_MG,RT @malaitipy: โอ๊ยยยพี่มิวน่ารักมากไม่ไหว🥰❤️💕#TrueInsiderXMSS https://t.co/hGrQXE7GxW,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:57:04,1312028832841363456,หวานใจ_MG,"RT @RungMewLions: ขึ้นมา24เทรนด์โลกนะจ๊ะ
#TrueInsiderXMSS https://t.co/EFARYkrFnu",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:54,1312028791640915971,หวานใจ_MG,RT @joyszazab: ขอบคุณที่เราได้มาเจอกัน ได้มารักกันนะคะ พี่มิว จะอยู่เป็น mewlions ของพี่ตลอดไป☺️☺️ #TrueInsiderXMSS,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:51,1312028778416095232,𝙥𝙚𝙩𝙚𝙧 𝙥𝙖𝙞𝙣🎈,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,Nomin Dongren Jungmark,AKA,jp
2020-10-02 13:56:51,1312028775341678592,ฮุนฮานป๋อจ้านตลอดไป🐥🦌🦁🐰💞,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,"Lat Phrao, Bangkok",AKA,jp
2020-10-02 13:56:49,1312028770522427392,หวานใจ_MG,RT @8996Sunny: แฟนคลับพ่อสวยทุกคน ทุกคน ทุกคนจริงๆ 😁😁 #TrueInsiderXMSS,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:45,1312028752306556940,หวานใจ_MG,"RT @boonlert1512: อยากเห็นพ่อยิ้มแบบนี้ในทุกๆวันเลยครับ😊😊🌻🌻💕💕
#TrueInsiderXMSS https://t.co/tuanBbEjup",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:41,1312028736552726528,หวานใจ_MG,RT @Tatae122: น่ารักยังงี้จะไม่ให้หลงรักได้งัยยย #TrueInsiderXMSS,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:37,1312028716579528705,หวานใจ_MG,"RT @BigGulfjunior: ล่องเรือจะถึงบ้านแน้ววฝากต่อก่อนนะฮับ
เอาเรือไปเก็บแปบ😂😂
#TrueInsiderXMSS",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:33,1312028700980854784,หวานใจ_MG,"RT @Penphat2: พ่อคุณเอ้ยหล่อปานเทพบุตร 
#TrueInsiderXMSS https://t.co/NoxPzUcejO",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:30,1312028687403945985,หวานใจ_MG,"RT @MGWhanjai: คุณหัวใจของพ้มมม 🤟🏻

 #TrueInsiderXMSS https://t.co/eCxCQtJkIn",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:26,1312028672421838849,ปาป้ารักน้องห้า,RT @saimaiiiii27: เผื่อคนยังไม่รู้จริงๆแล้วคาร์ดี บี aka อิบือนั้นนางอยู่ค่าย warner music นะ ไม่ได้เป็น umg fam แต่อย่างใด แต่ก็นั่นแหละมั…,ประเทศไทย,AKA,jp
2020-10-02 13:56:25,1312028668764463104,หวานใจ_MG,"RT @RoseRos45590709: เพราะรักทุกคนจึงรวมพลังกับปั่นเทรนด์
#TrueInsiderXMSS",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:23,1312028660493283328,ตาโตๆของพี่เอ็มเจ💜 #BADIDEA,RT @nik_dfnj: คุณmcไม่รู้ว่าบินเคยให้สัมว่าการมีใครสักคน aka อือนูที่เข้าอกเข้าใจมาอยู่ข้างๆก็คือความสุขอันดับ1ของนายบินอะ ไหนจะเกาหลีหนาวม…,Thailand,AKA,jp
2020-10-02 13:56:17,1312028635725885441,หวานใจ_MG,"RT @aunuma1: ขอบคุณที่ทำให้เราได้เจอมิตรภาพดีๆ 
และขอบคุณที่ให้เลขดีๆเช่นกัน 😂😂😘#TrueInsiderXMSS https://t.co/Zi4SAqcRay",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:15,1312028627899305986,คนชงชา🍵 ASTROHA 💜,RT @nik_dfnj: คุณmcไม่รู้ว่าบินเคยให้สัมว่าการมีใครสักคน aka อือนูที่เข้าอกเข้าใจมาอยู่ข้างๆก็คือความสุขอันดับ1ของนายบินอะ ไหนจะเกาหลีหนาวม…,,AKA,jp
2020-10-02 13:56:14,1312028624258625537,lin_爱,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,今を生きる意味を知った  君と出会って,AKA,jp
2020-10-02 13:56:14,1312028620508938244,민트✧สาระแหน่ 🦌🐱 IN-OUT,RT @nik_dfnj: คุณmcไม่รู้ว่าบินเคยให้สัมว่าการมีใครสักคน aka อือนูที่เข้าอกเข้าใจมาอยู่ข้างๆก็คือความสุขอันดับ1ของนายบินอะ ไหนจะเกาหลีหนาวม…,ในใจASTRO,AKA,jp
2020-10-02 13:56:12,1312028612267180032,Mole,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,@weareoneEXO​,AKA,jp
2020-10-02 13:56:12,1312028612191641600,꒒ꋬ꒒ꋬ꒒ꋬ꒒꒐ꑄꋬ⒪⑶⑵⑺,RT @saimaiiiii27: เผื่อคนยังไม่รู้จริงๆแล้วคาร์ดี บี aka อิบือนั้นนางอยู่ค่าย warner music นะ ไม่ได้เป็น umg fam แต่อย่างใด แต่ก็นั่นแหละมั…,,AKA,jp
2020-10-02 13:56:11,1312028611201757184,หวานใจ_MG,"RT @PJisaMGlover: @Melin_Mewlions เจอกันค่ะคุณตะวันนน ครั้งนี้ปิ่นไม่พลาดแล้ววว 
#TrueInsiderXMSS",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:56:02,1312028570538012672,หวานใจ_MG,"RT @Melin_Mewlions: เดือนตุลา ลางาน 23 และใช่คะทั้งเดือน หยุดแค่วันนี้วันเดียวตั้งใจไปทำบุญด้วยเฉพาะเลย เจอกันนะคะ

#TrueInsiderXMSS",กรุงเทพมหานคร,AKA,jp
2020-10-02 13:55:58,1312028554247380992,ไม่มีพิรุธ เลิ่กลั่กๆ,RT @tcnlu_: อันนี้น่ารัก พี่คริสตั้งชื่อให้น้องลู่หานเป็น aka lil lu ก็คือเสี่ยวลู่อาแหละ แต่น้องส่ายหัวไม่ยอมจาเปง big lu ให้ได้ บิ้กบอยแม…,凡兴,AKA,jp
2020-10-02 13:55:30,1312028437574418432,หวานใจ_MG,RT @nanthnp_: ใดใดคือกับข้าวอร่อยมากค่ะพ่อ อิ่มบุญ อิ่มใจ อิ่มท้อง ธุจ้า #TrueInsiderXMSS https://t.co/tazb9M4330,กรุงเทพมหานคร,AKA,jp
2020-10-02 13:55:29,1312028432977469441,𝒓𝒖𝒃𝒚𝒎𝒊𝒏𝒆 ᙏ̤̫,RT @rispuddingen: ชีวิตของ EXO-L aka ด้อมเหม่อ 2020 https://t.co/7yUUJLKvew,200962_𝖤𝖷𝗉𝗅𝖮𝗋𝖺𝗍𝗂𝗈𝗇,AKA,jp
2020-10-02 13:55:20,1312028394373095424,หวานใจ_MG,ชอบเวลาที่น้องมิวหัวเราะจังเลย #TrueInsiderXMSS,กรุงเทพมหานคร,AKA,jp
